Image file,Generated Caption
../data/validation/images/COCO_val2014_000000146498.jpg,a street sign on a pole
../data/validation/images/COCO_val2014_000000136328.jpg,a woman with her hands on her head
../data/validation/images/COCO_val2014_000000105611.jpg,a dog is sitting in a boat on the water
../data/validation/images/COCO_val2014_000000016593.jpg,two men sitting on a couch playing a video game
../data/validation/images/COCO_val2014_000000576052.jpg,a person riding a horse on a grassy hill
../data/validation/images/COCO_val2014_000000293022.jpg,a wooden fence
../data/validation/images/COCO_val2014_000000544639.jpg,a zebra standing on a rocky area
../data/validation/images/COCO_val2014_000000309100.jpg,a herd of zebras
../data/validation/images/COCO_val2014_000000414884.jpg,a toilet sitting on the sidewalk next to a building
../data/validation/images/COCO_val2014_000000006579.jpg,a woman in a military uniform
../data/validation/images/COCO_val2014_000000309940.jpg,a young boy in a baseball uniform is playing baseball
../data/validation/images/COCO_val2014_000000253452.jpg,a plate of food
../data/validation/images/COCO_val2014_000000528232.jpg,two gis standing in a zoo
../data/validation/images/COCO_val2014_000000262161.jpg,a motorcycle parked in a field
../data/validation/images/COCO_val2014_000000381639.jpg,a small child standing in front of a plane
../data/validation/images/COCO_val2014_000000303942.jpg,a blue sign on a street in a city
../data/validation/images/COCO_val2014_000000047570.jpg,a woman wearing a blue sweater
../data/validation/images/COCO_val2014_000000394840.jpg,a man on a horse leading a herd of sheep down a road
../data/validation/images/COCO_val2014_000000309044.jpg,a cat sitting on a rug in a living room
../data/validation/images/COCO_val2014_000000124647.jpg,a young boy wearing a helmet and holding a skateboard
../data/validation/images/COCO_val2014_000000104453.jpg,a man in an orange jacket is skiing down a hill
../data/validation/images/COCO_val2014_000000007320.jpg,a person holding a wii game controller
../data/validation/images/COCO_val2014_000000490509.jpg,a box of donuts
../data/validation/images/COCO_val2014_000000355304.jpg,a boy eating a dough dough
../data/validation/images/COCO_val2014_000000461255.jpg,a skateboarder is doing a trick on a ramp
../data/validation/images/COCO_val2014_000000576385.jpg,a couple of people sitting at a table with an umbrella
../data/validation/images/COCO_val2014_000000540740.jpg,a skateboarder is doing a trick on a ramp
../data/validation/images/COCO_val2014_000000405569.jpg,a white plate with a sandwich on it
../data/validation/images/COCO_val2014_000000135497.jpg,a man sitting at a table with a pizza
../data/validation/images/COCO_val2014_000000043404.jpg,a black and white photo of a clock tower
../data/validation/images/COCO_val2014_000000165387.jpg,a baseball game
../data/validation/images/COCO_val2014_000000553511.jpg,a street with cars and buildings in the background
../data/validation/images/COCO_val2014_000000187887.jpg,a white plate with a slice of pizza and a pick
../data/validation/images/COCO_val2014_000000562803.jpg,a man taking a picture of a refrigerator
../data/validation/images/COCO_val2014_000000032964.jpg,a plate of food with a hot dog and beans
../data/validation/images/COCO_val2014_000000309467.jpg,two people on skis
../data/validation/images/COCO_val2014_000000419074.jpg,a plane flying in the sky
../data/validation/images/COCO_val2014_000000375415.jpg,a metal hanging basket
../data/validation/images/COCO_val2014_000000179273.jpg,a plate of food with a fork and knife
../data/validation/images/COCO_val2014_000000076384.jpg,a table with a bowl of food and a cup of coffee
../data/validation/images/COCO_val2014_000000446881.jpg,"a living room with a couch, television, and a coffee table"
../data/validation/images/COCO_val2014_000000523529.jpg,a bear looking up at something
../data/validation/images/COCO_val2014_000000502419.jpg,two elephants in a zoo
../data/validation/images/COCO_val2014_000000205647.jpg,a large mountain
../data/validation/images/COCO_val2014_000000396410.jpg,a sheep standing in a field
../data/validation/images/COCO_val2014_000000368072.jpg,a person is flying a kite on the beach
../data/validation/images/COCO_val2014_000000269721.jpg,a baseball player walking on a baseball field
../data/validation/images/COCO_val2014_000000016523.jpg,a bathroom with a sink and a toilet
../data/validation/images/COCO_val2014_000000455943.jpg,a bird flying in the sky
../data/validation/images/COCO_val2014_000000559101.jpg,a baby in a high chair
../data/validation/images/COCO_val2014_000000488386.jpg,a cat sleeping on a laptop
../data/validation/images/COCO_val2014_000000534122.jpg,a man is running into the water on a beach
../data/validation/images/COCO_val2014_000000409523.jpg,a man surfing on a wave
../data/validation/images/COCO_val2014_000000244822.jpg,a fr fr fr fr fr fr fr fr fr fr fr fr fr fr
../data/validation/images/COCO_val2014_000000198768.jpg,a man holding a tennis racket
../data/validation/images/COCO_val2014_000000199389.jpg,a fire hydrant with a green top and a red face
../data/validation/images/COCO_val2014_000000414201.jpg,a man and woman cutting a cake together
../data/validation/images/COCO_val2014_000000079565.jpg,two gis standing in a dry field
../data/validation/images/COCO_val2014_000000024931.jpg,a man in a suit and tie standing on a sidewalk
../data/validation/images/COCO_val2014_000000027326.jpg,a pot of soup
../data/validation/images/COCO_val2014_000000142940.jpg,a man standing in a field
../data/validation/images/COCO_val2014_000000206751.jpg,a man sitting at a table with a plate of food
../data/validation/images/COCO_val2014_000000073417.jpg,three hot dogs on a grill
../data/validation/images/COCO_val2014_000000041011.jpg,a man in a black coat
../data/validation/images/COCO_val2014_000000391392.jpg,a mirror with a reflection of a person on a bike
../data/validation/images/COCO_val2014_000000483358.jpg,a man carrying a surfboard
../data/validation/images/COCO_val2014_000000431352.jpg,"a bathroom with a toilet, sink, and shower"
../data/validation/images/COCO_val2014_000000532493.jpg,a person on a surf board
../data/validation/images/COCO_val2014_000000083246.jpg,a mirror on a pole
../data/validation/images/COCO_val2014_000000016730.jpg,a dog laying on the floor in front of a sliding door
../data/validation/images/COCO_val2014_000000457449.jpg,a man sitting at a desk with a computer
../data/validation/images/COCO_val2014_000000499617.jpg,a man in black jacket skiing down a hill
../data/validation/images/COCO_val2014_000000369190.jpg,a row of bikes
../data/validation/images/COCO_val2014_000000240295.jpg,a baseball player is ready to hit the ball
../data/validation/images/COCO_val2014_000000030062.jpg,a person using a computer mouse on a desk
../data/validation/images/COCO_val2014_000000431557.jpg,a git of gis
../data/validation/images/COCO_val2014_000000090108.jpg,"a bathroom with a toilet, sink, and a mirror"
../data/validation/images/COCO_val2014_000000527962.jpg,a street with a sign and a building
../data/validation/images/COCO_val2014_000000216944.jpg,a little girl laying on a bed with a cat
../data/validation/images/COCO_val2014_000000225571.jpg,a room with a large window and a wooden floor
../data/validation/images/COCO_val2014_000000546642.jpg,a motorcycle is parked on the side of the road
../data/validation/images/COCO_val2014_000000069795.jpg,a blue watering pot
../data/validation/images/COCO_val2014_000000342633.jpg,a man in a suit and tie holding papers
../data/validation/images/COCO_val2014_000000392251.jpg,a baby elephant walking in a fenced area
../data/validation/images/COCO_val2014_000000490860.jpg,an elephant painting a picture on a ease
../data/validation/images/COCO_val2014_000000102746.jpg,a group of people standing around a motorcycle
../data/validation/images/COCO_val2014_000000451463.jpg,a skateboarder is doing a trick on a ramp
../data/validation/images/COCO_val2014_000000573008.jpg,a large clock on a building in the middle of a body of water
../data/validation/images/COCO_val2014_000000431398.jpg,two pizzas on a table
../data/validation/images/COCO_val2014_000000347648.jpg,a person is working on a clay vase
../data/validation/images/COCO_val2014_000000564659.jpg,a chair with a wooden seat
../data/validation/images/COCO_val2014_000000251195.jpg,a woman sitting at a table with a cell
../data/validation/images/COCO_val2014_000000549780.jpg,a person in blue gloves holding a hot dog
../data/validation/images/COCO_val2014_000000415196.jpg,a bed with white sheets
../data/validation/images/COCO_val2014_000000361751.jpg,a bench in the middle of a park
../data/validation/images/COCO_val2014_000000498274.jpg,a bus on the road
../data/validation/images/COCO_val2014_000000523953.jpg,a group of people riding motorcycles down a street
../data/validation/images/COCO_val2014_000000147309.jpg,a white plate with a piece of cake on it
../data/validation/images/COCO_val2014_000000560463.jpg,a man holding a tennis racket
../data/validation/images/COCO_val2014_000000367452.jpg,a clock tower with a clock on the top
../data/validation/images/COCO_val2014_000000003209.jpg,a woman riding a horse in a field
../data/validation/images/COCO_val2014_000000559656.jpg,a car trunk
../data/validation/images/COCO_val2014_000000291394.jpg,a street scene with a lot of garbage and a truck
../data/validation/images/COCO_val2014_000000197444.jpg,a white plate with food
../data/validation/images/COCO_val2014_000000258285.jpg,a large blue and white plane
../data/validation/images/COCO_val2014_000000374649.jpg,a blue suitcase
../data/validation/images/COCO_val2014_000000266246.jpg,a little girl walking in the rain
../data/validation/images/COCO_val2014_000000133386.jpg,a group of people skateboarding on a ramp
../data/validation/images/COCO_val2014_000000400010.jpg,a woman sitting on a couch using a laptop
../data/validation/images/COCO_val2014_000000229234.jpg,a tall building
../data/validation/images/COCO_val2014_000000386032.jpg,a bus on the road
../data/validation/images/COCO_val2014_000000292301.jpg,a sandwich and a cup on a table
../data/validation/images/COCO_val2014_000000467512.jpg,two people are taking a picture of themselves
../data/validation/images/COCO_val2014_000000210671.jpg,a bed with white sheets
../data/validation/images/COCO_val2014_000000029573.jpg,a man in a suit walking down a street
../data/validation/images/COCO_val2014_000000220176.jpg,a man jumping on a bed
../data/validation/images/COCO_val2014_000000458727.jpg,a man holding a tennis rade on a tennis court
../data/validation/images/COCO_val2014_000000270376.jpg,a large white building
../data/validation/images/COCO_val2014_000000344758.jpg,a bowl of fruit
../data/validation/images/COCO_val2014_000000201241.jpg,a polar bear in the water
../data/validation/images/COCO_val2014_000000043635.jpg,a group of people standing around a clock
../data/validation/images/COCO_val2014_000000340778.jpg,two police motorcycles
../data/validation/images/COCO_val2014_000000469713.jpg,two gis are standing close together
../data/validation/images/COCO_val2014_000000209286.jpg,a dog laying on a green blanket
../data/validation/images/COCO_val2014_000000119476.jpg,a man in a suit
../data/validation/images/COCO_val2014_000000413791.jpg,a woman holding a bag of food on the beach
../data/validation/images/COCO_val2014_000000239717.jpg,a man holding a plate of food in a restaurant
../data/validation/images/COCO_val2014_000000231691.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000305879.jpg,a man holding an umbrella
../data/validation/images/COCO_val2014_000000326837.jpg,a man in a kitchen
../data/validation/images/COCO_val2014_000000450324.jpg,a train track with a train on it
../data/validation/images/COCO_val2014_000000413552.jpg,a woman holding a baby in her arms
../data/validation/images/COCO_val2014_000000366852.jpg,a pizza on a cutting board
../data/validation/images/COCO_val2014_000000572767.jpg,a street sign with a street name and a few people walking by
../data/validation/images/COCO_val2014_000000511379.jpg,a clock on a pole
../data/validation/images/COCO_val2014_000000309302.jpg,a group of horses walking down a street
../data/validation/images/COCO_val2014_000000103603.jpg,a group of people skiing down a snowy hill
../data/validation/images/COCO_val2014_000000033672.jpg,a person riding a horse
../data/validation/images/COCO_val2014_000000247873.jpg,a suitcase on the sidewalk
../data/validation/images/COCO_val2014_000000149669.jpg,a large elephant walking down a street in a city
../data/validation/images/COCO_val2014_000000355881.jpg,a bowl of food with a variety of fruits
../data/validation/images/COCO_val2014_000000212761.jpg,a group of people walking down a wet sidewalk
../data/validation/images/COCO_val2014_000000135670.jpg,a bike on a bike rack
../data/validation/images/COCO_val2014_000000044112.jpg,a refrigerator with a lot of food inside of it
../data/validation/images/COCO_val2014_000000310560.jpg,a clock tower with a flag on top
../data/validation/images/COCO_val2014_000000285250.jpg,a woman flying a kite on a beach
../data/validation/images/COCO_val2014_000000468121.jpg,a woman sitting on a chair in a living room
../data/validation/images/COCO_val2014_000000375530.jpg,a horse pulling a carriage down a city street
../data/validation/images/COCO_val2014_000000510852.jpg,a bathroom with a shower and a sink
../data/validation/images/COCO_val2014_000000193114.jpg,a brick tower with a clock on top
../data/validation/images/COCO_val2014_000000549718.jpg,a yellow bus is driving down the street
../data/validation/images/COCO_val2014_000000366714.jpg,a white truck
../data/validation/images/COCO_val2014_000000003742.jpg,a bowl of apples and a vase of flowers
../data/validation/images/COCO_val2014_000000576743.jpg,a tube of tooth paste
../data/validation/images/COCO_val2014_000000223777.jpg,a train is pulling a passenger train
../data/validation/images/COCO_val2014_000000390147.jpg,a group of people playing frc fr fr fr fr fr fr fr fr
../data/validation/images/COCO_val2014_000000018957.jpg,a little boy standing in front of a brick oven
../data/validation/images/COCO_val2014_000000019032.jpg,a brown horse
../data/validation/images/COCO_val2014_000000341363.jpg,a dog is standing next to a boat
../data/validation/images/COCO_val2014_000000396205.jpg,two cows grazing in a field
../data/validation/images/COCO_val2014_000000398236.jpg,a sandwich with meat and cheese on it
../data/validation/images/COCO_val2014_000000557896.jpg,a little girl is eating a sandwich
../data/validation/images/COCO_val2014_000000272212.jpg,a group of cows grazing on a hill
../data/validation/images/COCO_val2014_000000308459.jpg,a street sign on a pole in a city
../data/validation/images/COCO_val2014_000000075552.jpg,a woman bending her foot
../data/validation/images/COCO_val2014_000000551692.jpg,a boat in the water
../data/validation/images/COCO_val2014_000000553709.jpg,a man in a suit holding a cup
../data/validation/images/COCO_val2014_000000253452.jpg,a plate of food
../data/validation/images/COCO_val2014_000000309662.jpg,a woman holding a wine glass
../data/validation/images/COCO_val2014_000000401550.jpg,a motorcycle parked in front of a store
../data/validation/images/COCO_val2014_000000420298.jpg,a woman riding a surf board in the ocean
../data/validation/images/COCO_val2014_000000276146.jpg,a pizza on a wooden board
../data/validation/images/COCO_val2014_000000167356.jpg,a person walking through a snowy forest
../data/validation/images/COCO_val2014_000000572900.jpg,a man throwing a frc fr fr fr fr fr fr fr fr fr
../data/validation/images/COCO_val2014_000000409346.jpg,a woman serving food
../data/validation/images/COCO_val2014_000000308545.jpg,a young boy riding a white horse
../data/validation/images/COCO_val2014_000000175310.jpg,a bathroom with a sink and a mirror
../data/validation/images/COCO_val2014_000000003103.jpg,a man riding a skateboard on a ramp
../data/validation/images/COCO_val2014_000000570594.jpg,the elephant is walking
../data/validation/images/COCO_val2014_000000145567.jpg,a dog is swimming in the water near a boat
../data/validation/images/COCO_val2014_000000392392.jpg,two people riding motorcycles
../data/validation/images/COCO_val2014_000000197997.jpg,a blue bus parked on a dirt road
../data/validation/images/COCO_val2014_000000429718.jpg,a train is coming down the tracks near a signal
../data/validation/images/COCO_val2014_000000128142.jpg,a baseball player is getting ready to hit the ball
../data/validation/images/COCO_val2014_000000244496.jpg,a man wearing a suit
../data/validation/images/COCO_val2014_000000291983.jpg,a clock on a building
../data/validation/images/COCO_val2014_000000428175.jpg,a black and white photo of a truck and a truck
../data/validation/images/COCO_val2014_000000008899.jpg,a fire hydrant in front of a building with graffiti on it
../data/validation/images/COCO_val2014_000000380711.jpg,a man walking into the ocean carrying a surfboard
../data/validation/images/COCO_val2014_000000035897.jpg,a street with cars and a mountain in the background
../data/validation/images/COCO_val2014_000000103375.jpg,a bed with a white comforter and a window with blinds
../data/validation/images/COCO_val2014_000000174567.jpg,a laptop computer
../data/validation/images/COCO_val2014_000000409042.jpg,a basket of fruit and flowers on a table
../data/validation/images/COCO_val2014_000000195113.jpg,a bowl of apples
../data/validation/images/COCO_val2014_000000430160.jpg,a plate with a sandwich and a banana on it
../data/validation/images/COCO_val2014_000000568879.jpg,a desk with two monitors and a computer
../data/validation/images/COCO_val2014_000000277172.jpg,a white van parked on the side of a road
../data/validation/images/COCO_val2014_000000077063.jpg,a person riding a horse
../data/validation/images/COCO_val2014_000000289073.jpg,a red fire hydrant
../data/validation/images/COCO_val2014_000000030607.jpg,a cat is sitting on a bed with a blanket
../data/validation/images/COCO_val2014_000000043288.jpg,a black iphone
../data/validation/images/COCO_val2014_000000052869.jpg,a tv sitting on a bed
../data/validation/images/COCO_val2014_000000064334.jpg,a man working on a piece of wood
../data/validation/images/COCO_val2014_000000477741.jpg,a stop sign on a brick building with graffiti on it
../data/validation/images/COCO_val2014_000000553859.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000264718.jpg,a street sign on a pole in a parking lot
../data/validation/images/COCO_val2014_000000437497.jpg,a baseball player swinging a bat at a ball
../data/validation/images/COCO_val2014_000000338384.jpg,a woman sitting on a couch with a cell in her hand
../data/validation/images/COCO_val2014_000000151095.jpg,a city street at night with a bus and people
../data/validation/images/COCO_val2014_000000352302.jpg,a man in black skiing down a snowy hill
../data/validation/images/COCO_val2014_000000171942.jpg,a black tray
../data/validation/images/COCO_val2014_000000186079.jpg,"a bathroom with a toilet, sink, and shower"
../data/validation/images/COCO_val2014_000000414698.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000537721.jpg,a cell phone sitting on top of a table
../data/validation/images/COCO_val2014_000000254050.jpg,a small white dog standing on a tiled floor
../data/validation/images/COCO_val2014_000000578350.jpg,a gife standing in the shade
../data/validation/images/COCO_val2014_000000171360.jpg,a red aw awning
../data/validation/images/COCO_val2014_000000092488.jpg,a street with a traffic light and a clock
../data/validation/images/COCO_val2014_000000573947.jpg,a traffic light on a pole
../data/validation/images/COCO_val2014_000000325055.jpg,a man in a white shirt
../data/validation/images/COCO_val2014_000000241340.jpg,a woman playing with a dog
../data/validation/images/COCO_val2014_000000469002.jpg,a box of doughs
../data/validation/images/COCO_val2014_000000226161.jpg,a living room with a fireplace and a television
../data/validation/images/COCO_val2014_000000324638.jpg,a group of people standing around a table
../data/validation/images/COCO_val2014_000000329900.jpg,a bus on the road
../data/validation/images/COCO_val2014_000000293625.jpg,a woman playing a video game
../data/validation/images/COCO_val2014_000000326128.jpg,a man standing on a snowy slope with a snowboard
../data/validation/images/COCO_val2014_000000299649.jpg,a large white plane
../data/validation/images/COCO_val2014_000000177935.jpg,a white stove
../data/validation/images/COCO_val2014_000000117841.jpg,a zebra standing next to a zebra
../data/validation/images/COCO_val2014_000000386204.jpg,a woman sitting on the sidewalk
../data/validation/images/COCO_val2014_000000472295.jpg,a person skiing down a snowy hill
../data/validation/images/COCO_val2014_000000442161.jpg,a man wearing a black shirt
../data/validation/images/COCO_val2014_000000260275.jpg,a street with a traffic light and a stop light
../data/validation/images/COCO_val2014_000000031980.jpg,a pizza on a plate
../data/validation/images/COCO_val2014_000000361029.jpg,a man with glasses on looking at his cell
../data/validation/images/COCO_val2014_000000480140.jpg,a crosswalk on the street
../data/validation/images/COCO_val2014_000000175737.jpg,a man in a suit
../data/validation/images/COCO_val2014_000000171936.jpg,a living room with a couch and a table
../data/validation/images/COCO_val2014_000000101913.jpg,a train moving by
../data/validation/images/COCO_val2014_000000512476.jpg,a stove with a bowl of food on it
../data/validation/images/COCO_val2014_000000563337.jpg,a dog jumping in the air with a frur
../data/validation/images/COCO_val2014_000000037875.jpg,a small child holding an umbrella
../data/validation/images/COCO_val2014_000000507384.jpg,a cat laying on a bed
../data/validation/images/COCO_val2014_000000246666.jpg,a clock tower
../data/validation/images/COCO_val2014_000000173959.jpg,a group of people sitting on the grass
../data/validation/images/COCO_val2014_000000429985.jpg,a woman sitting at a table
../data/validation/images/COCO_val2014_000000477216.jpg,a group of zebras
../data/validation/images/COCO_val2014_000000192591.jpg,a field of green grass
../data/validation/images/COCO_val2014_000000250614.jpg,a person is sitting at a table with a pizza
../data/validation/images/COCO_val2014_000000063355.jpg,a clock is in the window of a house
../data/validation/images/COCO_val2014_000000098392.jpg,a clock tower in a town with a bus in the background
../data/validation/images/COCO_val2014_000000474437.jpg,a tennis player is sitting on a bench
../data/validation/images/COCO_val2014_000000528936.jpg,a man holding a bat
../data/validation/images/COCO_val2014_000000008350.jpg,a white surfboard
../data/validation/images/COCO_val2014_000000044934.jpg,a piece of pizza on a plate
../data/validation/images/COCO_val2014_000000434527.jpg,a man brushing a baby's hair
../data/validation/images/COCO_val2014_000000133002.jpg,a man and woman riding a motorcycle down a street
../data/validation/images/COCO_val2014_000000128939.jpg,a man walking across a street
../data/validation/images/COCO_val2014_000000190041.jpg,a man riding a skateboard down a wall
../data/validation/images/COCO_val2014_000000143901.jpg,a woman holding a birthday cake
../data/validation/images/COCO_val2014_000000005032.jpg,a couple of people on skis in the snow
../data/validation/images/COCO_val2014_000000394510.jpg,a young boy is standing on a skateboard
../data/validation/images/COCO_val2014_000000424633.jpg,a sheep and a lamb in a field
../data/validation/images/COCO_val2014_000000468934.jpg,a plate of food with a fork and knife
../data/validation/images/COCO_val2014_000000383420.jpg,a remote control and remote control on a table
../data/validation/images/COCO_val2014_000000477791.jpg,a cat sitting in the passenger seat of a car
../data/validation/images/COCO_val2014_000000055432.jpg,a row of planes
../data/validation/images/COCO_val2014_000000029187.jpg,a person riding a horse
../data/validation/images/COCO_val2014_000000333712.jpg,a plate with a pizza and a spoon
../data/validation/images/COCO_val2014_000000228297.jpg,a man playing tennis on a tennis court
../data/validation/images/COCO_val2014_000000182401.jpg,a bench in the woods
../data/validation/images/COCO_val2014_000000263359.jpg,a group of people riding horses on a trail
../data/validation/images/COCO_val2014_000000145620.jpg,a man riding a motorcycle on a dirt road
../data/validation/images/COCO_val2014_000000490509.jpg,a box of donuts
../data/validation/images/COCO_val2014_000000299986.jpg,a man sitting on a bench
../data/validation/images/COCO_val2014_000000546721.jpg,a body of water
../data/validation/images/COCO_val2014_000000187132.jpg,a bunch of bananas
../data/validation/images/COCO_val2014_000000472376.jpg,a group of people with luggage waiting in an airport
../data/validation/images/COCO_val2014_000000055013.jpg,a group of people standing around a table
../data/validation/images/COCO_val2014_000000368980.jpg,a little girl standing in a room with a box on the floor
../data/validation/images/COCO_val2014_000000325022.jpg,a white plane on the ground
../data/validation/images/COCO_val2014_000000111840.jpg,a wooden fence
../data/validation/images/COCO_val2014_000000205782.jpg,a double decker bus
../data/validation/images/COCO_val2014_000000389699.jpg,two gis standing on a grassy hill
../data/validation/images/COCO_val2014_000000273698.jpg,a table with a plate of pancakes and a cup of coffee
../data/validation/images/COCO_val2014_000000134940.jpg,a group of people standing in a field
../data/validation/images/COCO_val2014_000000545007.jpg,a clock with a statue on top
../data/validation/images/COCO_val2014_000000036053.jpg,a bathroom with a sink and a shower
../data/validation/images/COCO_val2014_000000213465.jpg,a person on a snowboard in the snow
../data/validation/images/COCO_val2014_000000557785.jpg,a young boy is skiing down a hill
../data/validation/images/COCO_val2014_000000561578.jpg,a clock tower in a city with a car parked in front
../data/validation/images/COCO_val2014_000000270048.jpg,a train car is parked on the tracks
../data/validation/images/COCO_val2014_000000376996.jpg,a red and white plane
../data/validation/images/COCO_val2014_000000352080.jpg,a black suitcase
../data/validation/images/COCO_val2014_000000170898.jpg,a dog laying on a bed with a blanket
../data/validation/images/COCO_val2014_000000546685.jpg,a group of soldiers
../data/validation/images/COCO_val2014_000000151820.jpg,a group of people sitting around a table
../data/validation/images/COCO_val2014_000000545268.jpg,a man and two children sitting on a couch
../data/validation/images/COCO_val2014_000000497297.jpg,a woman with purple hair
../data/validation/images/COCO_val2014_000000453926.jpg,a red plate topped with a chocolate covered egg sandwich
../data/validation/images/COCO_val2014_000000459303.jpg,a train is pulling passengers on the tracks
../data/validation/images/COCO_val2014_000000032364.jpg,a woman flying a kite in a park
../data/validation/images/COCO_val2014_000000448849.jpg,a boat is going down the river in a city
../data/validation/images/COCO_val2014_000000057878.jpg,a woman sitting at a table with a plate of food
../data/validation/images/COCO_val2014_000000259976.jpg,a tray with a tray of donuts on it
../data/validation/images/COCO_val2014_000000336300.jpg,two people playing a video game in a hotel room
../data/validation/images/COCO_val2014_000000526044.jpg,a cow standing in the water
../data/validation/images/COCO_val2014_000000124246.jpg,a stop sign on a rural road
../data/validation/images/COCO_val2014_000000192992.jpg,a woman brushing her teeth with a tooth brush
../data/validation/images/COCO_val2014_000000017003.jpg,a man riding a skateboard down a street
../data/validation/images/COCO_val2014_000000047781.jpg,a bedroom with a bed and a desk
../data/validation/images/COCO_val2014_000000501614.jpg,a body of water
../data/validation/images/COCO_val2014_000000473632.jpg,a baby laying on a couch with a teddy bear
../data/validation/images/COCO_val2014_000000331727.jpg,a person skiing down a hill on skis
../data/validation/images/COCO_val2014_000000352949.jpg,a woman taking a picture of herself
../data/validation/images/COCO_val2014_000000089999.jpg,a street with a white cross painted on the side
../data/validation/images/COCO_val2014_000000575209.jpg,two gis standing in the grass
../data/validation/images/COCO_val2014_000000222711.jpg,a skier is racing down a snowy hill
../data/validation/images/COCO_val2014_000000268838.jpg,a field of grass
../data/validation/images/COCO_val2014_000000284220.jpg,a young boy holding a tennis racket
../data/validation/images/COCO_val2014_000000387136.jpg,a truck with a wooden top
../data/validation/images/COCO_val2014_000000102843.jpg,a boat is in the water near a lighthouse
../data/validation/images/COCO_val2014_000000376891.jpg,a woman standing behind a counter with a bunch of donuts
../data/validation/images/COCO_val2014_000000243190.jpg,a bowl of shredded carrots
../data/validation/images/COCO_val2014_000000041011.jpg,a man in a black coat
../data/validation/images/COCO_val2014_000000185305.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000399274.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000250022.jpg,a dog looking out of a window at a house
../data/validation/images/COCO_val2014_000000087638.jpg,a book on a table
../data/validation/images/COCO_val2014_000000367608.jpg,a man doing a trick on a skateboard
../data/validation/images/COCO_val2014_000000346880.jpg,a hot dog with mustard and ketchs on a napkin
../data/validation/images/COCO_val2014_000000229747.jpg,a plane flying in the sky
../data/validation/images/COCO_val2014_000000147025.jpg,a man wearing a white shirt
../data/validation/images/COCO_val2014_000000463783.jpg,a black and white photo of three people sitting on a bench
../data/validation/images/COCO_val2014_000000101862.jpg,a remote control on a table
../data/validation/images/COCO_val2014_000000213758.jpg,a goat is walking on a rocky hillside
../data/validation/images/COCO_val2014_000000156555.jpg,a pizza in a box
../data/validation/images/COCO_val2014_000000200401.jpg,a parking meter with a bike on it
../data/validation/images/COCO_val2014_000000187924.jpg,a truck parked in a parking lot
../data/validation/images/COCO_val2014_000000188768.jpg,a turkey on a glass plate
../data/validation/images/COCO_val2014_000000062154.jpg,a pair of scissors and a pair of paper cut out of paper
../data/validation/images/COCO_val2014_000000025743.jpg,the elephant is eating
../data/validation/images/COCO_val2014_000000287667.jpg,a knife and a carrot on a table
../data/validation/images/COCO_val2014_000000530777.jpg,a large clock in the middle of a city
../data/validation/images/COCO_val2014_000000337011.jpg,a red scr
../data/validation/images/COCO_val2014_000000340420.jpg,two pizzas on a stove
../data/validation/images/COCO_val2014_000000121443.jpg,a black dog with a pink fr fr fr fr fr fr fr fr fr
../data/validation/images/COCO_val2014_000000212309.jpg,a baseball player running to first base
../data/validation/images/COCO_val2014_000000219525.jpg,a woman walking on the sidewalk
../data/validation/images/COCO_val2014_000000397809.jpg,a young boy dressed as a superhero eating a banana
../data/validation/images/COCO_val2014_000000220915.jpg,a patio with a table and chairs under an umbrella
../data/validation/images/COCO_val2014_000000413600.jpg,a bed with a white comforter
../data/validation/images/COCO_val2014_000000423498.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000342204.jpg,a woman eating a hot dog
../data/validation/images/COCO_val2014_000000555390.jpg,a street sign on a pole
../data/validation/images/COCO_val2014_000000233033.jpg,a patio with a table and chairs under an umbrella
../data/validation/images/COCO_val2014_000000459809.jpg,a group of people flying kites on a beach
../data/validation/images/COCO_val2014_000000291394.jpg,a street scene with a lot of garbage and a truck
../data/validation/images/COCO_val2014_000000403432.jpg,a man riding a motorcycle
../data/validation/images/COCO_val2014_000000519688.jpg,a woman holding a small black and white dog
../data/validation/images/COCO_val2014_000000257136.jpg,a group of people on a ski slope
../data/validation/images/COCO_val2014_000000454562.jpg,a baseball player swinging a bat at a baseball game
../data/validation/images/COCO_val2014_000000137370.jpg,people are standing around with their luggage
../data/validation/images/COCO_val2014_000000034452.jpg,a man in the woods
../data/validation/images/COCO_val2014_000000212587.jpg,a plate of food on a table
../data/validation/images/COCO_val2014_000000237758.jpg,a train is coming down the tracks under a bridge
../data/validation/images/COCO_val2014_000000076257.jpg,a person on a motorcycle
../data/validation/images/COCO_val2014_000000546203.jpg,a man in a black jacket
../data/validation/images/COCO_val2014_000000578813.jpg,a person skiing down a snowy mountain
../data/validation/images/COCO_val2014_000000444324.jpg,a man standing in a room
../data/validation/images/COCO_val2014_000000515421.jpg,a dog laying on a bed with a person reading a book
../data/validation/images/COCO_val2014_000000155285.jpg,a young boy in a school uniform
../data/validation/images/COCO_val2014_000000037875.jpg,a small child holding an umbrella
../data/validation/images/COCO_val2014_000000451648.jpg,a white rv parked in a garage
../data/validation/images/COCO_val2014_000000285832.jpg,a living room with a couch and a table
