Image ID,Image file,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type
206806,../data/validation/images/COCO_val2014_000000206806.jpg,206806000,Is the man old or young?,old,{'old'},is the man,other
474164,../data/validation/images/COCO_val2014_000000474164.jpg,474164004,What breed of dog is that?,collie,"{'terrier', 'australian shepherd', 'collie', 'mut', 'mixed breed', 'mutt'}",what,other
409217,../data/validation/images/COCO_val2014_000000409217.jpg,409217001,What are the roundish black things on the plate?,beans,"{'black beans', 'olives', 'beans', 'black olives'}",what are the,other
430640,../data/validation/images/COCO_val2014_000000430640.jpg,430640008,Where is the dais?,table,"{'none', 'on floor', 'table', 'what?', 'on desk', 'on table', 'not possible', 'laptop, mouse'}",where is the,other
384468,../data/validation/images/COCO_val2014_000000384468.jpg,384468005,How many feet do the women have on the ground?,0,{'0'},how many,number
188689,../data/validation/images/COCO_val2014_000000188689.jpg,188689018,What is the boat sitting on?,sand,"{'sand', 'beach', 'boat', 'shore'}",what is the,other
130076,../data/validation/images/COCO_val2014_000000130076.jpg,130076015,What does that hair belong too?,man,"{'human', 'man'}",what,other
474906,../data/validation/images/COCO_val2014_000000474906.jpg,474906046,Is this a parade?,no,{'no'},is this a,yes/no
368088,../data/validation/images/COCO_val2014_000000368088.jpg,368088011,Is this good surfing weather?,no,"{'no', 'yes'}",is this,yes/no
479042,../data/validation/images/COCO_val2014_000000479042.jpg,479042002,What color is the label on the bottle?,yellow,"{'chete polisardin', 'black', 'yellow', 'orange'}",what color is the,other
283412,../data/validation/images/COCO_val2014_000000283412.jpg,283412004,Is this a type of dog that should be taken to the groomer's regularly?,yes,"{'no', 'yes'}",is this a,yes/no
325690,../data/validation/images/COCO_val2014_000000325690.jpg,325690002,Is the number shown a prime number?,no,"{'5', 'no', 'yes'}",is the,yes/no
529626,../data/validation/images/COCO_val2014_000000529626.jpg,529626001,What is the cat doing?,eating,"{'nibbling on dead fish', 'sniffing', 'eating'}",what is the,other
242870,../data/validation/images/COCO_val2014_000000242870.jpg,242870002,What river is the bike by?,mississippi,"{'any river', ""don't know"", 'rio grande', 'tennessee', '?', 'mississippi', ""can't tell"", 'foggy one', 'looks like ocean to me', 'no idea'}",what,other
441995,../data/validation/images/COCO_val2014_000000441995.jpg,441995001,Is this woman in an office?,yes,{'yes'},is this,yes/no
130555,../data/validation/images/COCO_val2014_000000130555.jpg,130555000,Is there any dirty dishes in the sink?,yes,"{'no', 'no sink', 'yes'}",is there,yes/no
4764,../data/validation/images/COCO_val2014_000000004764.jpg,4764009,Is this something you would use to go on vacation?,no,"{'no', 'yes'}",is this,yes/no
145523,../data/validation/images/COCO_val2014_000000145523.jpg,145523000,What is next to the toilet seat?,toilet paper,"{'toilet brush', 'wall', 'plunger', 'toilet paper', 'brush'}",what is,other
327177,../data/validation/images/COCO_val2014_000000327177.jpg,327177005,What color is the car?,green,"{'brown and white', 'green', 'dark green', 'black', 'blue'}",what color is the,other
564366,../data/validation/images/COCO_val2014_000000564366.jpg,564366001,Is the boy wearing a coat?,no,{'no'},is the,yes/no
310302,../data/validation/images/COCO_val2014_000000310302.jpg,310302000,How much beer is left?,half glass,"{'half', '1/4 glass', 'half glass', 'halfway', 'little'}",how,other
451356,../data/validation/images/COCO_val2014_000000451356.jpg,451356001,What condition is the grass?,dry,"{'dead', 'spotty', 'dry', 'patchy', 'healthy', 'dying', 'scrungy'}",what,other
548882,../data/validation/images/COCO_val2014_000000548882.jpg,548882002,Is a young or old person eating?,old,{'old'},is,other
208132,../data/validation/images/COCO_val2014_000000208132.jpg,208132001,What type of condiment is on the table?,ketchup,"{'ketchup', 'catsup'}",what type of,other
270009,../data/validation/images/COCO_val2014_000000270009.jpg,270009000,What powers this train?,electricity,"{'electric', 'engine', 'electricity', 'gas', 'power lines'}",what,other
100553,../data/validation/images/COCO_val2014_000000100553.jpg,100553000,What is hanging from the top of the cup?,lemon,"{'lemon slice', 'lemon'}",what is,other
54967,../data/validation/images/COCO_val2014_000000054967.jpg,54967000,Is it dark?,no,"{'no', 'yes'}",is it,yes/no
437651,../data/validation/images/COCO_val2014_000000437651.jpg,437651002,Is this a school event?,yes,{'yes'},is this a,yes/no
217546,../data/validation/images/COCO_val2014_000000217546.jpg,217546005,What color is the tag on the bottle?,gold,"{'green', 'gold', 'yellow'}",what color is the,other
559778,../data/validation/images/COCO_val2014_000000559778.jpg,559778000,What is the dog playing with?,teddy bear,"{'teddy bear', 'stuffed animal', 'stuffed toy', 'bear'}",what is the,other
404897,../data/validation/images/COCO_val2014_000000404897.jpg,404897001,Where is the white and blue coffee cup?,on table,"{'nowhere', 'table', 'side table', 'coffee table', 'on table'}",where is the,other
265374,../data/validation/images/COCO_val2014_000000265374.jpg,265374002,"Given the length of the man's shadow, about what time of day is it?",noon,"{'midday', '2', '12:00', 'afternoon', 'noon', '3 pm'}",none of the above,other
486118,../data/validation/images/COCO_val2014_000000486118.jpg,486118010,Is there a belt buckle in the picture?,no,{'no'},is there a,yes/no
567340,../data/validation/images/COCO_val2014_000000567340.jpg,567340022,What is this person holding in front of his eye?,hot dog,"{'hot dog', 'food', 'nothing', 'no'}",what is this,other
307538,../data/validation/images/COCO_val2014_000000307538.jpg,307538003,Will the horse successfully complete the jump?,yes,{'yes'},none of the above,yes/no
563541,../data/validation/images/COCO_val2014_000000563541.jpg,563541001,What are the animals playing?,soccer,"{'ball', 'soccer'}",what are the,other
188865,../data/validation/images/COCO_val2014_000000188865.jpg,188865000,What's the most obvious reason the woman on the right couldn't have red-eye in this photo?,eyes closed,"{'closed', 'eyes are closed', 'eyes closed', 'squinting'}",none of the above,other
338007,../data/validation/images/COCO_val2014_000000338007.jpg,338007003,Is smoking allowed at this location?,no,{'no'},is,yes/no
386650,../data/validation/images/COCO_val2014_000000386650.jpg,386650001,Is the plant on the floor?,yes,"{'no', 'yes'}",is the,yes/no
393982,../data/validation/images/COCO_val2014_000000393982.jpg,393982000,Can a normal car park here?,no,{'no'},none of the above,yes/no
248353,../data/validation/images/COCO_val2014_000000248353.jpg,248353019,How many people are here?,8,"{'10', 'more than 10', '6', '8', '9', 'at least 7'}",how many people are,number
9145,../data/validation/images/COCO_val2014_000000009145.jpg,9145000,How many adults are there?,0,{'0'},how many,number
186472,../data/validation/images/COCO_val2014_000000186472.jpg,186472001,Are there multiple windows?,yes,"{'no', 'yes'}",are there,yes/no
344013,../data/validation/images/COCO_val2014_000000344013.jpg,344013004,Is the man competing in an event?,yes,"{'tennis', 'no', 'yes'}",is the man,yes/no
271148,../data/validation/images/COCO_val2014_000000271148.jpg,271148002,Is the giraffe eating?,yes,"{'leaves', 'no', 'yes'}",is the,yes/no
263758,../data/validation/images/COCO_val2014_000000263758.jpg,263758000,How many engines does the plane have?,4,"{'2', '4'}",how many,number
191546,../data/validation/images/COCO_val2014_000000191546.jpg,191546006,What country is this?,england,"{'italy', 'england', 'uk', 'london', 'no idea'}",what,other
140286,../data/validation/images/COCO_val2014_000000140286.jpg,140286001,What is the horse pulling?,carriage,"{'carriage', 'buggy'}",what is the,other
217181,../data/validation/images/COCO_val2014_000000217181.jpg,217181004,Does the man in the tank top have any tattoos?,yes,"{'no', 'yes'}",does the,yes/no
122996,../data/validation/images/COCO_val2014_000000122996.jpg,122996007,Has this elephant grown tusks?,no,"{'2', 'no'}",has,yes/no
520996,../data/validation/images/COCO_val2014_000000520996.jpg,520996000,What is curving up?,elephant's trunk,"{'elephant trunk', ""elephant's trunk"", 'trunk', 'elephants trunk'}",what is,other
496575,../data/validation/images/COCO_val2014_000000496575.jpg,496575006,What are they skiing on?,snow,"{'skis', 'snow'}",what are,other
208003,../data/validation/images/COCO_val2014_000000208003.jpg,208003001,What is the wall made of?,stone,"{'stone', 'brick', 'bricks and clay', 'bricks/stone', 'wood'}",what is the,other
320703,../data/validation/images/COCO_val2014_000000320703.jpg,320703001,How many refrigerators are there?,1,{'1'},how many,number
546264,../data/validation/images/COCO_val2014_000000546264.jpg,546264000,What animal is on the motorcycle?,cat,"{'cat', 'yes'}",what animal is,other
493623,../data/validation/images/COCO_val2014_000000493623.jpg,493623001,Are the shoes heels or flats?,heels,{'heels'},are the,other
265108,../data/validation/images/COCO_val2014_000000265108.jpg,265108001,What color is the balloon?,red,"{'red', 'pink'}",what color is the,other
50679,../data/validation/images/COCO_val2014_000000050679.jpg,50679000,Is the orange larger than the car?,no,{'no'},is the,yes/no
310479,../data/validation/images/COCO_val2014_000000310479.jpg,310479001,What is the man wearing?,glasses,"{'eyeglasses', 'glasses'}",what is the man,other
524280,../data/validation/images/COCO_val2014_000000524280.jpg,524280000,Is the cat's whole body visible?,no,{'no'},is the,yes/no
190014,../data/validation/images/COCO_val2014_000000190014.jpg,190014000,Is it cold?,yes,{'yes'},is it,yes/no
148280,../data/validation/images/COCO_val2014_000000148280.jpg,148280000,Is the white car in the middle parked in a parking space?,no,"{'no', 'yes'}",is the,yes/no
93725,../data/validation/images/COCO_val2014_000000093725.jpg,93725002,What team is represented on the boy's hat?,dodgers,"{'marlins', 'louisville', ""oakland a's"", 'dodgers', 'mariners', 'yankee', 'athletics', 'new york', ""a's"", 'arizona diamondbacks'}",what,other
113757,../data/validation/images/COCO_val2014_000000113757.jpg,113757001,Where does this lecture take place?,auditorium,"{'lecture hall', 'school', 'theater', 'auditorium', 'university'}",none of the above,other
112342,../data/validation/images/COCO_val2014_000000112342.jpg,112342003,Where are the trees located?,background,"{'behind shoreline', 'in background', 'on shore', 'otherside', 'at side of river', 'background', 'background on bank', 'across stream', 'on bank'}",where are the,other
434735,../data/validation/images/COCO_val2014_000000434735.jpg,434735018,Is it sunny?,no,"{'no', 'yes'}",is it,yes/no
308678,../data/validation/images/COCO_val2014_000000308678.jpg,308678000,Are those children or adults?,adults,{'adults'},are,other
452515,../data/validation/images/COCO_val2014_000000452515.jpg,452515001,What type of hit is this person about to deliver in the tennis game?,serve,"{'overhead', 'overhand', 'spike', 'serve', 'shot', 'hit', 'slam'}",what type of,other
411666,../data/validation/images/COCO_val2014_000000411666.jpg,411666003,Is there a baby in this household?,yes,{'yes'},is there a,yes/no
307573,../data/validation/images/COCO_val2014_000000307573.jpg,307573001,What is in front of the couch?,chair,"{'refrigerator', 'laptop', 'chair'}",what is,other
341164,../data/validation/images/COCO_val2014_000000341164.jpg,341164000,Is he moving?,yes,{'yes'},is he,yes/no
45208,../data/validation/images/COCO_val2014_000000045208.jpg,45208003,What color is the cat's fur?,black,{'black'},what color is the,other
138768,../data/validation/images/COCO_val2014_000000138768.jpg,138768004,Is there some sort of precipitation coming down?,no,{'no'},is there,yes/no
126229,../data/validation/images/COCO_val2014_000000126229.jpg,126229002,How many different advertisers can be seen?,5,{'5'},how many,number
314709,../data/validation/images/COCO_val2014_000000314709.jpg,314709012,Is she wearing a helmet?,no,{'no'},is,yes/no
166124,../data/validation/images/COCO_val2014_000000166124.jpg,166124000,Have the donuts just been baked?,yes,"{'no', '5 bagels', 'yes'}",none of the above,yes/no
543422,../data/validation/images/COCO_val2014_000000543422.jpg,543422007,What is this sport called?,skiing,"{'skiing', 'cross country skiing'}",what is this,other
425481,../data/validation/images/COCO_val2014_000000425481.jpg,425481000,Which famous character is he playing?,superman,"{'spiderman', 'superman'}",which,other
461016,../data/validation/images/COCO_val2014_000000461016.jpg,461016007,How many flags are shown?,4,"{'5', '4', '3'}",how many,number
18491,../data/validation/images/COCO_val2014_000000018491.jpg,18491003,Who is catching the ball?,3rd baseman,"{'2nd baseman', 'player', '3rd baseman', 'baseman', 'boy at base', 'outfielder'}",who is,other
63397,../data/validation/images/COCO_val2014_000000063397.jpg,63397000,What nationality are the men in the picture?,arab,"{'african american', 'arab', 'middle eastern', 'no idea', 'indian'}",what,other
38540,../data/validation/images/COCO_val2014_000000038540.jpg,38540040,What time is it?,1:20,"{'1:19', '118', 'noon', '1:20', '1:18'}",what time,number
247037,../data/validation/images/COCO_val2014_000000247037.jpg,247037001,What is on her finger?,blood,"{'cut', 'blood'}",what is,other
447448,../data/validation/images/COCO_val2014_000000447448.jpg,447448005,What is this child doing?,tumbling,"{'front flips', 'somersault', 'handstand', 'tumbling', 'playing', 'flip', 'trying to do headstand'}",what is this,other
199122,../data/validation/images/COCO_val2014_000000199122.jpg,199122005,Is this a little league game?,no,{'no'},is this a,yes/no
518725,../data/validation/images/COCO_val2014_000000518725.jpg,518725002,What food is next to the sandwich?,pickle,"{'sandwich', 'pickle'}",what,other
344741,../data/validation/images/COCO_val2014_000000344741.jpg,344741004,What wrist is the woman wearing her watch on?,left,"{'her arm', 'left', 'right'}",what,other
295451,../data/validation/images/COCO_val2014_000000295451.jpg,295451001,What is most people wearing?,uniforms,"{'outfits', 'blue', 'uniforms', 'skirts', 'uniform', 'costumes'}",what is,other
572861,../data/validation/images/COCO_val2014_000000572861.jpg,572861000,What type of horse is this?,clydesdale,"{'carriage', 'clydesdale', 'drought'}",what type of,other
495348,../data/validation/images/COCO_val2014_000000495348.jpg,495348001,What kind of animals are shown?,african,"{'zebras', 'zebra, rhino, giraffe, gazelle', 'african', 'zebras,rhinos,giraffes', 'zebras, warthogs and giraffes', 'zebra and hyenas', 'zebras and giraffes', 'zebra, rhino, and giraffe'}",what kind of,other
488673,../data/validation/images/COCO_val2014_000000488673.jpg,488673006,Is the woman in black smiling?,no,"{'no', 'yes'}",is the woman,yes/no
477227,../data/validation/images/COCO_val2014_000000477227.jpg,477227004,Are these boats Coast Guard boats?,yes,"{'no', 'yes'}",are these,yes/no
413538,../data/validation/images/COCO_val2014_000000413538.jpg,413538000,How many cars are in the park?,20,"{'10', '12', 'lot', '5', '6', 'a-lot', '8', '20', '30'}",how many,number
404191,../data/validation/images/COCO_val2014_000000404191.jpg,404191000,What kind of floor is in the photo?,wood,"{'hardwood', 'wood'}",what kind of,other
233567,../data/validation/images/COCO_val2014_000000233567.jpg,233567004,Is this sheep the lamb's mother?,no,"{'no', 'yes'}",is this,yes/no
324322,../data/validation/images/COCO_val2014_000000324322.jpg,324322002,How many people in room?,5,{'5'},how many,number
31660,../data/validation/images/COCO_val2014_000000031660.jpg,31660001,Is this room dirty?,no,{'no'},is this,yes/no
226315,../data/validation/images/COCO_val2014_000000226315.jpg,226315002,Is the train moving?,no,"{'no', 'yes'}",is the,yes/no
218456,../data/validation/images/COCO_val2014_000000218456.jpg,218456010,What is on the pizza?,cheese and pepperoni,"{'sausage cheese and spinach', 'parsley, cheese, tomato sauce, pepperoni', 'pepperoni', 'cheese', 'cheese and sauce', 'pepperoni and mozzarella', 'pepperoni and cheese', 'mozzarella, pepperoni, sauce, basil', 'cheese and pepperoni'}",what is on the,other
250051,../data/validation/images/COCO_val2014_000000250051.jpg,250051003,Is there water in the vase?,yes,{'yes'},is there,yes/no
12670,../data/validation/images/COCO_val2014_000000012670.jpg,12670008,"Could this be for ""crowd control""?",no,"{'no', 'yes'}",could,yes/no
384827,../data/validation/images/COCO_val2014_000000384827.jpg,384827003,Are all the cars facing the same direction?,yes,{'yes'},are,yes/no
121826,../data/validation/images/COCO_val2014_000000121826.jpg,121826001,Is the drink cold?,yes,{'yes'},is the,yes/no
410724,../data/validation/images/COCO_val2014_000000410724.jpg,410724002,What color are the cats eyes?,blue,"{'black', 'blue'}",what color are the,other
469294,../data/validation/images/COCO_val2014_000000469294.jpg,469294001,Are they all the same size?,yes,"{'no', 'yes'}",are they,yes/no
314709,../data/validation/images/COCO_val2014_000000314709.jpg,314709016,Will the boy stay warm when he skis?,yes,"{'no', 'yes'}",none of the above,yes/no
224702,../data/validation/images/COCO_val2014_000000224702.jpg,224702003,Is he going to serve?,yes,"{'tennis', 'yes'}",is he,yes/no
274411,../data/validation/images/COCO_val2014_000000274411.jpg,274411001,What action is she about to perform?,serve,"{'serve ball', 'tennis', 'serving tennis ball', 'serve', 'serve tennis ball'}",what,other
418471,../data/validation/images/COCO_val2014_000000418471.jpg,418471001,What is the name of this type of pizza?,pepperoni,"{""dri's"", 'pepperoni'}",what is the name,other
358427,../data/validation/images/COCO_val2014_000000358427.jpg,358427014,How many different veggies are being chopped?,2,"{'1', '2', '0'}",how many,number
179251,../data/validation/images/COCO_val2014_000000179251.jpg,179251013,What color is the wall?,blue,"{'light green', 'green', 'blue', 'light blue'}",what color is the,other
248341,../data/validation/images/COCO_val2014_000000248341.jpg,248341002,Is there a fork in the plate?,no,{'no'},is there a,yes/no
416478,../data/validation/images/COCO_val2014_000000416478.jpg,416478001,What color hat is the man wearing?,blue,"{'turquoise', 'black and white', 'white', 'green', 'gray and white', 'blue'}",what color,other
184810,../data/validation/images/COCO_val2014_000000184810.jpg,184810002,Is the man wet?,no,"{'no', 'yes'}",is the man,yes/no
301266,../data/validation/images/COCO_val2014_000000301266.jpg,301266002,How many people are wearing glasses?,2,"{'1', '2'}",how many people are,number
291209,../data/validation/images/COCO_val2014_000000291209.jpg,291209006,How many people are in the picture?,1,{'1'},how many people are in,number
126564,../data/validation/images/COCO_val2014_000000126564.jpg,126564001,Why is she holding an umbrella?,raining,"{'raining', 'rain', 'to block sun'}",why,other
5388,../data/validation/images/COCO_val2014_000000005388.jpg,5388001,What brand or organization is advertised on the red banner?,bank of america,{'bank of america'},what brand,other
463633,../data/validation/images/COCO_val2014_000000463633.jpg,463633001,What is written in hands?,you can't red sox,"{""you can't stop red sox"", ""you can't red sox"", 'not sure', ""you can't, red sox"", '0'}",what is,other
79836,../data/validation/images/COCO_val2014_000000079836.jpg,79836002,Are the windshield wipers in use?,no,{'no'},are the,yes/no
280347,../data/validation/images/COCO_val2014_000000280347.jpg,280347002,How many birds are there?,20,"{'3', '25', '2', '5', '4', '20', 'at least 25', 'many'}",how many,number
21483,../data/validation/images/COCO_val2014_000000021483.jpg,21483003,How many trains are there?,1,{'1'},how many,number
545289,../data/validation/images/COCO_val2014_000000545289.jpg,545289007,Does the hand look like an adults?,no,"{'no', 'yes'}",does the,yes/no
146498,../data/validation/images/COCO_val2014_000000146498.jpg,146498001,Are the street lights on?,no,{'no'},are the,yes/no
136328,../data/validation/images/COCO_val2014_000000136328.jpg,136328001,Is the girl posing for the picture?,yes,{'yes'},is the,yes/no
105611,../data/validation/images/COCO_val2014_000000105611.jpg,105611001,What is the dog looking at?,cars,"{'people', 'other people', 'future', 'owner', 'air', 'boat', 'man', 'cars', 'where boat is headed'}",what is the,other
16593,../data/validation/images/COCO_val2014_000000016593.jpg,16593043,What is in front of his face?,controller,"{'controller', 'wii control', 'wii controller', 'wii remote', 'wiimote', 'television'}",what is,other
576052,../data/validation/images/COCO_val2014_000000576052.jpg,576052004,What is the color scheme of the photo?,blue,"{'blue/white/brown', 'green and blue', 'blue and white', 'landscape colors', 'nature', 'blues', 'blue green', 'blue'}",what is the,other
293022,../data/validation/images/COCO_val2014_000000293022.jpg,293022002,What is the fence made out of?,wood,{'wood'},what is the,other
544639,../data/validation/images/COCO_val2014_000000544639.jpg,544639005,Would this be a baby zebra?,no,"{'no', 'yes'}",none of the above,yes/no
309100,../data/validation/images/COCO_val2014_000000309100.jpg,309100002,Will the zebras drink from the puddles?,yes,"{'no', 'maybe', 'yes'}",none of the above,yes/no
414884,../data/validation/images/COCO_val2014_000000414884.jpg,414884001,Is the toilet on a slant?,yes,{'yes'},is the,yes/no
6579,../data/validation/images/COCO_val2014_000000006579.jpg,6579002,What is the boy holding?,teddy bear,"{'teddy bear', 'stuffed animal', 'stuffed bear', 'bear'}",what is the,other
309940,../data/validation/images/COCO_val2014_000000309940.jpg,309940002,Is the boy heavy?,yes,{'yes'},is the,yes/no
253452,../data/validation/images/COCO_val2014_000000253452.jpg,253452005,Is this dinner?,yes,{'yes'},is this,yes/no
528232,../data/validation/images/COCO_val2014_000000528232.jpg,528232001,Would you find this animal in a zoo?,yes,{'yes'},none of the above,yes/no
262161,../data/validation/images/COCO_val2014_000000262161.jpg,262161012,How many wheels do you see?,4,"{'2', '6', '4', '7'}",how many,number
381639,../data/validation/images/COCO_val2014_000000381639.jpg,381639000,Is there an adult in the photo?,yes,"{'no', 'yes'}",is there,yes/no
303942,../data/validation/images/COCO_val2014_000000303942.jpg,303942010,What color is the house on the right?,white,{'white'},what color is the,other
47570,../data/validation/images/COCO_val2014_000000047570.jpg,47570001,What color is the tablecloth?,white,"{'white', 'gray', 'off-white', 'light gray', 'blue'}",what color is the,other
394840,../data/validation/images/COCO_val2014_000000394840.jpg,394840002,Which way does the road curve?,left,"{'left', 'to left'}",which,other
309044,../data/validation/images/COCO_val2014_000000309044.jpg,309044001,Is it noon?,yes,"{'no', 'maybe', 'yes'}",is it,yes/no
124647,../data/validation/images/COCO_val2014_000000124647.jpg,124647000,Does this boy have freckles?,yes,{'yes'},does this,yes/no
104453,../data/validation/images/COCO_val2014_000000104453.jpg,104453000,Is the man dependent on aids to help him walk?,yes,"{'no', 'yes'}",is the man,yes/no
7320,../data/validation/images/COCO_val2014_000000007320.jpg,7320001,What console is in use?,wii,"{'computer', 'wii', 'tv', 'nintendo', 'monitor'}",what,other
490509,../data/validation/images/COCO_val2014_000000490509.jpg,490509005,How many doughnuts with sprinklers are there?,0,"{'3', '6', '4', '0'}",how many,number
355304,../data/validation/images/COCO_val2014_000000355304.jpg,355304004,What is the little boy eating?,donut,"{'doughnuts', 'donut', 'doughnut', 'yes'}",what is the,other
461255,../data/validation/images/COCO_val2014_000000461255.jpg,461255003,Is the man wearing a shirt?,yes,{'yes'},is the man,yes/no
576385,../data/validation/images/COCO_val2014_000000576385.jpg,576385004,Would a fly landing on your plate surprise you in this area of the restaurant?,yes,"{'no', 'yes'}",none of the above,yes/no
540740,../data/validation/images/COCO_val2014_000000540740.jpg,540740000,How many people are standing on the ground?,5,"{'5', '6', '4'}",how many people are,number
405569,../data/validation/images/COCO_val2014_000000405569.jpg,405569001,Are there any tomatoes on the plate?,no,{'no'},are there any,yes/no
135497,../data/validation/images/COCO_val2014_000000135497.jpg,135497001,Which sign is the man showing?,peace,"{'victory', 'peace sign', 'peace'}",which,other
43404,../data/validation/images/COCO_val2014_000000043404.jpg,43404006,How tall is the building?,very tall,"{'150 ft', 'very tall', '20 feet', '50 feet', 'unsure', '3 stories', '40 feet', 'train station', 'very'}",how,other
165387,../data/validation/images/COCO_val2014_000000165387.jpg,165387006,Which is the venue?,baseball stadium,"{'stadium', 'baseball field', 'baseball stadium', 'baseball'}",which,other
553511,../data/validation/images/COCO_val2014_000000553511.jpg,553511000,Is it a sunny day?,yes,{'yes'},is it,yes/no
187887,../data/validation/images/COCO_val2014_000000187887.jpg,187887002,What is the shape of the tray?,round,"{'teapot', 'round', 'semi-circle', 'mug', 'almost circle', 'cup'}",what is the,other
562803,../data/validation/images/COCO_val2014_000000562803.jpg,562803001,How many men are moving the fridge?,2,"{'2', 'by hand'}",how many,number
32964,../data/validation/images/COCO_val2014_000000032964.jpg,32964001,What is in the white bowl?,beans,"{'bean', 'beans', 'baked beans'}",what is in the,other
309467,../data/validation/images/COCO_val2014_000000309467.jpg,309467003,Are these people walking up the slope?,yes,"{'no', 'yes'}",are these,yes/no
419074,../data/validation/images/COCO_val2014_000000419074.jpg,419074003,Are there any cars?,no,{'no'},are there any,yes/no
375415,../data/validation/images/COCO_val2014_000000375415.jpg,375415000,What category of food can all of the items in the baskets be classified as?,fruit,"{'produce', 'vegetables', 'fruit', 'fruit and vegetables', 'fruits and vegetables'}",what,other
179273,../data/validation/images/COCO_val2014_000000179273.jpg,179273005,What are the onions sitting on?,meat,"{'steak', 'meat', 'pizza', 'plate', 'tomato and sausage'}",what are the,other
76384,../data/validation/images/COCO_val2014_000000076384.jpg,76384005,Which slice doesn't have cheese?,bread,"{'none', 'both do', 'none have cheese', 'unknown', 'left', 'bread', 'no slices'}",which,other
446881,../data/validation/images/COCO_val2014_000000446881.jpg,446881004,Is the television turned on?,no,{'no'},is the,yes/no
523529,../data/validation/images/COCO_val2014_000000523529.jpg,523529009,Is the bear in the wild?,no,"{'unsure', 'no', 'yes'}",is the,yes/no
502419,../data/validation/images/COCO_val2014_000000502419.jpg,502419000,What color is the elephant in the right hand picture?,gray,{'gray'},what color is the,other
205647,../data/validation/images/COCO_val2014_000000205647.jpg,205647004,What shipping company is this?,fedex,"{'no', 'fedex'}",what,other
396410,../data/validation/images/COCO_val2014_000000396410.jpg,396410002,What can the ram eat in this photo?,grass,{'grass'},what,other
368072,../data/validation/images/COCO_val2014_000000368072.jpg,368072006,Is the sky cloudy?,no,"{'no', 'yes'}",is the,yes/no
269721,../data/validation/images/COCO_val2014_000000269721.jpg,269721002,What sport is this?,baseball,{'baseball'},what sport is,other
16523,../data/validation/images/COCO_val2014_000000016523.jpg,16523007,What color is the floor?,brown,"{'beige', 'brown', 'tan', 'marble'}",what color is the,other
455943,../data/validation/images/COCO_val2014_000000455943.jpg,455943009,Is this a beach?,no,{'no'},is this a,yes/no
559101,../data/validation/images/COCO_val2014_000000559101.jpg,559101001,Is the baby holding a remote control?,yes,"{'no', 'red', 'yes'}",is the,yes/no
488386,../data/validation/images/COCO_val2014_000000488386.jpg,488386000,Is the cat drinking water?,no,{'no'},is the,yes/no
534122,../data/validation/images/COCO_val2014_000000534122.jpg,534122000,Is the man surfing?,yes,"{'no', 'yes'}",is the man,yes/no
409523,../data/validation/images/COCO_val2014_000000409523.jpg,409523006,What is in the background?,water,"{'ocean wave', 'waves', 'wave crashing', 'water', 'ocean'}",what is in the,other
244822,../data/validation/images/COCO_val2014_000000244822.jpg,244822000,Where is a tree that seems like palm?,in background,"{'in background', 'middle left', 'distance', 'straight ahead', 'across field', 'in distance', 'far away', 'towards back of photo'}",none of the above,other
198768,../data/validation/images/COCO_val2014_000000198768.jpg,198768003,Is the man right handed or left handed?,left,"{'left', 'right'}",is the man,other
199389,../data/validation/images/COCO_val2014_000000199389.jpg,199389003,Is the fire hydrant inside the fence?,no,"{'no', 'maybe', 'yes'}",is the,yes/no
414201,../data/validation/images/COCO_val2014_000000414201.jpg,414201010,What is around his neck?,tie,{'tie'},what is,other
79565,../data/validation/images/COCO_val2014_000000079565.jpg,79565001,Which side is the shorter giraffe on?,left,{'left'},which,other
24931,../data/validation/images/COCO_val2014_000000024931.jpg,24931004,What is behind the man?,bushes,"{'bushes and trees', 'tree and bushes', 'hedges', 'trees', 'bushes', 'tree'}",what is,other
27326,../data/validation/images/COCO_val2014_000000027326.jpg,27326001,Is this a vegan meal?,yes,{'yes'},is this a,yes/no
142940,../data/validation/images/COCO_val2014_000000142940.jpg,142940007,Is there a fire hydrant in the photo?,no,{'no'},is there a,yes/no
206751,../data/validation/images/COCO_val2014_000000206751.jpg,206751000,What is this person holding?,sandwich,{'sandwich'},what is this,other
73417,../data/validation/images/COCO_val2014_000000073417.jpg,73417000,How many hamburgers are on the grill?,0,"{'6', '0'}",how many,number
41011,../data/validation/images/COCO_val2014_000000041011.jpg,41011001,Does this man likely come from an aristocratic family?,yes,{'yes'},does this,yes/no
391392,../data/validation/images/COCO_val2014_000000391392.jpg,391392005,How many windows are on the building in the mirror?,1,"{'3', '2', '1', '5', '4', '0'}",how many,number
483358,../data/validation/images/COCO_val2014_000000483358.jpg,483358000,Is the surfboard in the water?,no,"{'no', 'yes'}",is the,yes/no
431352,../data/validation/images/COCO_val2014_000000431352.jpg,431352004,Do the tiles need to be fixed?,no,{'no'},do,yes/no
532493,../data/validation/images/COCO_val2014_000000532493.jpg,532493002,Does this surfer have on a full body suit on?,yes,"{'no', 'yes'}",does this,yes/no
83246,../data/validation/images/COCO_val2014_000000083246.jpg,83246003,What is in the ceiling?,sky,"{'insulation', 'tiles', 'no ceiling', 'nothing', 'sky', 'there is no ceiling', 'bricks', 'mirror'}",what is in the,other
16730,../data/validation/images/COCO_val2014_000000016730.jpg,16730021,What color is the dog's face?,brown,"{'golden brown', 'brown', 'white', 'orange'}",what color is the,other
